product_id,text,rate,count,label
11,"Review 12 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 13 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 14 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 15 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 16 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 17 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 18 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 19 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 20 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 21 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 22 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 23 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 24 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 25 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 26 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 27 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 28 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 29 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 30 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 31 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 32 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 33 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 34 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 35 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 36 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 37 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 38 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 39 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 40 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 41 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 42 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 43 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 44 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 45 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 46 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",3.8,319,positive
11,"Review 47 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.3,319,positive
11,"Review 48 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",4.8,319,positive
11,"Review 49 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
11,"Review 50 for Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5: 3D NAND flash are applied to deliver high transfer speeds Remarkable transfer speeds that enable faster bootup and improved overall system performance. The advanced SLC Cache Technology allows performance boost and longer lifespan 7mm slim design suitable for Ultrabooks and Ultra-slim notebooks. Supports TRIM command, Garbage Collection technology, RAID, and ECC (Error Checking & Correction) to provide the optimized performance and enhanced reliability.",5.0,319,positive
12,"Review 1 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 2 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 3 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 4 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 5 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 6 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 7 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 8 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 9 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 10 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 11 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 12 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 13 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 14 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 15 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 16 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 17 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 18 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 19 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 20 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 21 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 22 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 23 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 24 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 25 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 26 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 27 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 28 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 29 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 30 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 31 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 32 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 33 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 34 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 35 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 36 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 37 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 38 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 39 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 40 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 41 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 42 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 43 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
12,"Review 44 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 45 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",5.0,400,positive
12,"Review 46 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",3.8,400,positive
12,"Review 47 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.3,400,positive
12,"Review 48 for WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive: Expand your PS4 gaming experience, Play anywhere Fast and easy, setup Sleek design with high capacity, 3-year manufacturer's limited warranty",4.8,400,positive
